Time, Mask, Bat, Sts1, Sts2, Seq #,T1FX,T1FY,T1FZ,T1TX,T1TY,T1TZ,T2FX,T2FY,T2FZ,T2TX,T2TY,T2TZ,T3FX,T3FY,T3FZ,T3TX,T3TY,T3TZ
857317495,  7, 2,   1508aa,        0, 101871, -104898.0, -75990.0, -132829.0, -50512.0, -67323.0, -90579.0, -111166.0, -143046.0, -69570.0, -102417.0, -81821.0, -95452.0, -62040.0, -67907.0, -128626.0, -152726.0, -100287.0, -30480.0
857317528,  7, 2,   1508aa,        0, 101872, -104808.0, -75357.0, -132920.0, -50240.0, -67233.0, -90127.0, -111166.0, -142506.0, -69480.0, -101606.0, -81731.0, -94910.0, -62131.0, -68179.0, -128356.0, -152906.0, -100468.0, -30752.0
857317560,  7, 2,   1508aa,        0, 101873, -104808.0, -75538.0, -132920.0, -50331.0, -67413.0, -90398.0, -111075.0, -142235.0, -69570.0, -101425.0, -81731.0, -94729.0, -62040.0, -68723.0, -128356.0, -153356.0, -100559.0, -31205.0
857317593,  7, 2,   1508aa,        0, 101874, -104808.0, -75447.0, -132920.0, -49968.0, -67323.0, -89947.0, -111166.0, -142325.0, -69390.0, -101606.0, -81911.0, -94910.0, -62040.0, -68542.0, -128536.0, -153356.0, -100468.0, -31205.0
857317626,  7, 2,   1508aa,        0, 101875, -104808.0, -74995.0, -133281.0, -49697.0, -66962.0, -89586.0, -111166.0, -142506.0, -69390.0, -101966.0, -82091.0, -95181.0, -62131.0, -68451.0, -128716.0, -153086.0, -100196.0, -30752.0
857317659,  7, 2,   1508aa,        0, 101876, -104808.0, -75809.0, -133191.0, -50240.0, -67052.0, -90218.0, -111166.0, -142866.0, -69300.0, -102327.0, -82182.0, -95542.0, -62131.0, -68270.0, -128986.0, -152816.0, -100106.0, -30570.0
857317691,  7, 2,   1508aa,        0, 101877, -104808.0, -75900.0, -133191.0, -50421.0, -67143.0, -90398.0, -111075.0, -142866.0, -69210.0, -102327.0, -82182.0, -95542.0, -62131.0, -68179.0, -129166.0, -152455.0, -99924.0, -30208.0
857317724,  7, 2,   1508aa,        0, 101878, -104898.0, -75266.0, -133191.0, -49606.0, -67052.0, -89586.0, -111075.0, -142416.0, -69210.0, -101876.0, -82272.0, -95090.0, -62131.0, -68632.0, -129166.0, -152816.0, -99834.0, -30389.0
857317757,  7, 2,   1508aa,        0, 101879, -104808.0, -75628.0, -133462.0, -50331.0, -66872.0, -90218.0, -111166.0, -142325.0, -69119.0, -101876.0, -82272.0, -95090.0, -62131.0, -68542.0, -128986.0, -153176.0, -100015.0, -30843.0
857317790,  7, 2,   1508aa,        0, 101880, -104808.0, -75538.0, -133101.0, -50059.0, -67143.0, -90308.0, -111166.0, -142596.0, -69210.0, -102147.0, -82182.0, -95361.0, -62131.0, -69086.0, -129346.0, -153446.0, -99743.0, -31205.0
857317822,  7, 2,   1508aa,        0, 101881, -104808.0, -75809.0, -133010.0, -50421.0, -67052.0, -90127.0, -111256.0, -142866.0, -69210.0, -102147.0, -82182.0, -95361.0, -62222.0, -68542.0, -128986.0, -152726.0, -99743.0, -30298.0
857317855,  7, 2,   1508aa,        0, 101882, -104898.0, -76080.0, -133191.0, -50331.0, -66962.0, -90398.0, -111075.0, -142596.0, -69390.0, -101966.0, -82001.0, -95181.0, -62131.0, -67816.0, -128626.0, -152365.0, -100287.0, -30026.0
857317888,  7, 2,   1508aa,        0, 101883, -104808.0, -75266.0, -133191.0, -49878.0, -67052.0, -89586.0, -111166.0, -142596.0, -69300.0, -102056.0, -82182.0, -95181.0, -62131.0, -68451.0, -128806.0, -153266.0, -100196.0, -30933.0
857317921,  7, 2,   1508aa,        0, 101884, -104808.0, -75085.0, -132920.0, -49697.0, -67233.0, -89857.0, -111166.0, -142506.0, -69390.0, -101876.0, -82001.0, -95090.0, -62131.0, -68814.0, -128806.0, -153536.0, -100196.0, -31387.0
857317954,  7, 2,   1508aa,        0, 101885, -104808.0, -75357.0, -133010.0, -50149.0, -67143.0, -89857.0, -111075.0, -142686.0, -69390.0, -101876.0, -81911.0, -95181.0, -62040.0, -68360.0, -128626.0, -152996.0, -100378.0, -30843.0
857317986,  7, 2,   1508aa,        0, 101886, -104898.0, -76714.0, -132920.0, -51417.0, -67323.0, -91301.0, -111166.0, -143046.0, -69480.0, -102327.0, -82001.0, -95632.0, -62040.0, -67454.0, -128626.0, -152185.0, -100378.0, -29935.0
857318019,  7, 2,   1508aa,        0, 101887, -104717.0, -75357.0, -133010.0, -50149.0, -67143.0, -90037.0, -111166.0, -143046.0, -69480.0, -102417.0, -81911.0, -95542.0, -62131.0, -67726.0, -128716.0, -152455.0, -100196.0, -30026.0
857318052,  7, 2,   1508aa,        0, 101888, -104717.0, -74723.0, -133101.0, -49516.0, -67143.0, -89315.0, -111166.0, -142596.0, -69480.0, -101966.0, -81911.0, -95090.0, -62222.0, -68270.0, -128806.0, -153356.0, -100196.0, -30843.0
857318085,  7, 2,   1508aa,        0, 101889, -104808.0, -76171.0, -133010.0, -50602.0, -67233.0, -90669.0, -111166.0, -142325.0, -69300.0, -101696.0, -82091.0, -95000.0, -62131.0, -68995.0, -128806.0, -153536.0, -100196.0, -31387.0
857318117,  7, 2,   1508aa,        0, 101890, -104808.0, -75357.0, -133101.0, -49968.0, -67052.0, -89766.0, -111166.0, -142325.0, -69210.0, -101515.0, -82182.0, -95000.0, -62131.0, -68904.0, -128896.0, -152996.0, -100106.0, -30752.0
857318150,  7, 2,   1508aa,        0, 101891, -104808.0, -75357.0, -133462.0, -49878.0, -66782.0, -89947.0, -111075.0, -142776.0, -69210.0, -102237.0, -82182.0, -95452.0, -62131.0, -68088.0, -129166.0, -152455.0, -99743.0, -30026.0
857318183,  7, 2,   1508aa,        0, 101892, -104717.0, -75900.0, -133553.0, -50059.0, -66962.0, -90127.0, -111166.0, -143227.0, -69119.0, -102778.0, -82362.0, -95903.0, -62313.0, -68542.0, -129436.0, -152906.0, -99652.0, -30298.0
857318216,  7, 2,   1508aa,        0, 101893, -104808.0, -76171.0, -133191.0, -50421.0, -67233.0, -90489.0, -111166.0, -142956.0, -69300.0, -102327.0, -82182.0, -95452.0, -62222.0, -68723.0, -129076.0, -152906.0, -99924.0, -30570.0
857318248,  7, 2,   1508aa,        0, 101894, -104808.0, -74543.0, -133372.0, -49244.0, -66962.0, -88863.0, -111166.0, -142055.0, -69300.0, -101335.0, -82091.0, -94639.0, -62222.0, -68814.0, -129076.0, -152996.0, -99924.0, -30933.0
857318281,  7, 2,   1508aa,        0, 101895, -104898.0, -75085.0, -133101.0, -49697.0, -66962.0, -89766.0, -111166.0, -142055.0, -69210.0, -101335.0, -82091.0, -94639.0, -62131.0, -68814.0, -129076.0, -153086.0, -100015.0, -30933.0
857318314,  7, 2,   1508aa,        0, 101896, -104808.0, -75990.0, -133101.0, -50602.0, -67233.0, -90489.0, -111166.0, -142776.0, -69210.0, -102237.0, -82091.0, -95271.0, -62040.0, -68904.0, -128806.0, -153356.0, -100196.0, -31115.0
857318347,  7, 2,   1508aa,        0, 101897, -104808.0, -75719.0, -133010.0, -50331.0, -67143.0, -90308.0, -111166.0, -143046.0, -69480.0, -102417.0, -82001.0, -95632.0, -61950.0, -67726.0, -128716.0, -152726.0, -100196.0, -30298.0
857318379,  7, 2,   1508aa,        0, 101898, -104808.0, -74995.0, -133010.0, -49787.0, -67143.0, -89586.0, -111075.0, -143137.0, -69300.0, -102417.0, -82001.0, -95542.0, -61950.0, -67000.0, -128626.0, -152095.0, -100287.0, -29845.0
857318412,  7, 2,   1508aa,        0, 101899, -104808.0, -75628.0, -133010.0, -50240.0, -67143.0, -90308.0, -111166.0, -142866.0, -69390.0, -101966.0, -81911.0, -95181.0, -62040.0, -68179.0, -128716.0, -152996.0, -100106.0, -30752.0
857318445,  7, 2,   1508aa,        0, 101900, -104717.0, -75900.0, -132829.0, -50421.0, -67413.0, -90308.0, -111166.0, -142325.0, -69480.0, -101515.0, -81911.0, -94639.0, -62131.0, -68904.0, -128356.0, -153536.0, -100650.0, -31387.0
857318478,  7, 2,   1508aa,        0, 101901, -104808.0, -75447.0, -133281.0, -50059.0, -67052.0, -90037.0, -111075.0, -142055.0, -69390.0, -101335.0, -82001.0, -94639.0, -62222.0, -68723.0, -128716.0, -153266.0, -100378.0, -31024.0
857318511,  7, 2,   1508aa,        0, 101902, -104808.0, -75085.0, -133191.0, -49516.0, -67143.0, -89676.0, -111166.0, -142506.0, -69390.0, -101876.0, -82091.0, -95181.0, -62313.0, -68632.0, -129346.0, -152816.0, -99743.0, -30570.0
857318543,  7, 2,   1508aa,        0, 101903, -104717.0, -75719.0, -133191.0, -50240.0, -67233.0, -90127.0, -111166.0, -142776.0, -69300.0, -102056.0, -82182.0, -95271.0, -62313.0, -68814.0, -129076.0, -152996.0, -99924.0, -30752.0
857318576,  7, 2,   1508aa,        0, 101904, -104808.0, -75266.0, -133372.0, -49606.0, -66962.0, -89766.0, -111166.0, -142416.0, -69390.0, -101696.0, -82091.0, -94910.0, -62313.0, -69267.0, -129076.0, -153266.0, -100015.0, -31024.0
857318609,  7, 2,   1508aa,        0, 101905, -104808.0, -75809.0, -133372.0, -50331.0, -66962.0, -90308.0, -111166.0, -142325.0, -69119.0, -101696.0, -82182.0, -94910.0, -62222.0, -69176.0, -129346.0, -153086.0, -99652.0, -30843.0
857318642,  7, 2,   1508aa,        0, 101906, -104717.0, -74995.0, -133281.0, -49425.0, -66962.0, -89495.0, -111075.0, -142055.0, -69210.0, -101606.0, -82182.0, -94819.0, -62131.0, -68632.0, -129166.0, -152816.0, -99924.0, -30661.0
857318674,  7, 2,   1508aa,        0, 101907, -104717.0, -74362.0, -133101.0, -48973.0, -67143.0, -88683.0, -111166.0, -142235.0, -69210.0, -101786.0, -82091.0, -94910.0, -62040.0, -68632.0, -128716.0, -153446.0, -100196.0, -31115.0
857318707,  7, 2,   1508aa,        0, 101908, -104808.0, -76080.0, -132920.0, -50421.0, -67233.0, -90579.0, -111166.0, -142776.0, -69390.0, -102147.0, -81911.0, -95271.0, -62131.0, -68995.0, -128536.0, -153536.0, -100287.0, -31296.0
857318740,  7, 2,   1508aa,        0, 101909, -104808.0, -75628.0, -133010.0, -50421.0, -67052.0, -90218.0, -111166.0, -142956.0, -69480.0, -102147.0, -81731.0, -95361.0, -62040.0, -68632.0, -128536.0, -153086.0, -100287.0, -30933.0
857318773,  7, 2,   1508aa,        0, 101910, -104808.0, -74904.0, -132920.0, -49697.0, -67143.0, -89495.0, -111166.0, -142866.0, -69390.0, -101876.0, -81731.0, -95090.0, -62131.0, -67907.0, -128626.0, -152546.0, -100196.0, -30208.0
857318805,  7, 2,   1508aa,        0, 101911, -104808.0, -75176.0, -132920.0, -49787.0, -67233.0, -89676.0, -111166.0, -142776.0, -69390.0, -101966.0, -81911.0, -95090.0, -62131.0, -68270.0, -128806.0, -152816.0, -100106.0, -30570.0
857318838,  7, 2,   1508aa,        0, 101912, -104808.0, -74723.0, -133191.0, -49335.0, -67143.0, -89405.0, -111166.0, -142416.0, -69390.0, -101696.0, -81911.0, -94910.0, -62222.0, -69086.0, -128986.0, -153356.0, -100106.0, -31024.0
857318871,  7, 2,   1508aa,        0, 101913, -104808.0, -74904.0, -133462.0, -49516.0, -66872.0, -89495.0, -111166.0, -142416.0, -69210.0, -101606.0, -82272.0, -95000.0, -62313.0, -69086.0, -129256.0, -153266.0, -99834.0, -31024.0
857318904,  7, 2,   1508aa,        0, 101914, -104808.0, -75447.0, -133462.0, -50059.0, -67052.0, -89947.0, -111166.0, -142776.0, -69300.0, -101966.0, -82272.0, -95271.0, -62313.0, -68632.0, -129256.0, -152726.0, -100015.0, -30480.0
857318937,  7, 2,   1508aa,        0, 101915, -104808.0, -75628.0, -133372.0, -50059.0, -67143.0, -90218.0, -111256.0, -143317.0, -69390.0, -102507.0, -82272.0, -95722.0, -62313.0, -68360.0, -129256.0, -152365.0, -99834.0, -30026.0
857318969,  7, 2,   1508aa,        0, 101916, -104898.0, -75266.0, -133462.0, -49697.0, -66962.0, -89586.0, -111166.0, -143137.0, -69390.0, -102597.0, -82182.0, -95813.0, -62313.0, -68542.0, -129076.0, -152906.0, -100015.0, -30480.0
857319002,  7, 2,   1508aa,        0, 101917, -104808.0, -75176.0, -133281.0, -49697.0, -67052.0, -89766.0, -111166.0, -142596.0, -69390.0, -101966.0, -82091.0, -95271.0, -62131.0, -69086.0, -128986.0, -153716.0, -100106.0, -31296.0
857319035,  7, 2,   1508aa,        0, 101918, -104717.0, -74723.0, -132829.0, -49516.0, -67323.0, -89405.0, -111075.0, -142235.0, -69390.0, -101425.0, -81821.0, -94729.0, -62222.0, -69267.0, -128716.0, -153626.0, -100196.0, -31387.0
857319068,  7, 2,   1508aa,        0, 101919, -104717.0, -74090.0, -132829.0, -48973.0, -67233.0, -88773.0, -111166.0, -142235.0, -69390.0, -101245.0, -81731.0, -94549.0, -62131.0, -68904.0, -128626.0, -153536.0, -100106.0, -31296.0
857319100,  7, 2,   1508aa,        0, 101920, -104808.0, -75176.0, -133101.0, -49878.0, -66962.0, -89676.0, -111075.0, -143046.0, -69390.0, -102237.0, -81821.0, -95361.0, -62040.0, -68451.0, -128536.0, -153266.0, -100196.0, -30843.0
857319133,  7, 2,   1508aa,        0, 101921, -104808.0, -75085.0, -133010.0, -49606.0, -66962.0, -89586.0, -111166.0, -143587.0, -69300.0, -102778.0, -81821.0, -95903.0, -62040.0, -68542.0, -128896.0, -153086.0, -99924.0, -30843.0
857319166,  7, 2,   1508aa,        0, 101922, -104808.0, -75900.0, -133191.0, -50421.0, -67052.0, -90218.0, -111166.0, -143227.0, -69300.0, -102327.0, -81911.0, -95542.0, -62040.0, -68632.0, -128806.0, -152996.0, -100015.0, -30570.0
857319199,  7, 2,   1508aa,        0, 101923, -104808.0, -74904.0, -133372.0, -49516.0, -66782.0, -89315.0, -111166.0, -142506.0, -69300.0, -101786.0, -82001.0, -95000.0, -62131.0, -68814.0, -128896.0, -152906.0, -100106.0, -30752.0
857319231,  7, 2,   1508aa,        0, 101924, -104808.0, -74543.0, -133372.0, -49063.0, -66872.0, -88953.0, -111075.0, -142325.0, -69210.0, -101696.0, -82182.0, -94910.0, -62222.0, -68995.0, -129256.0, -153086.0, -99743.0, -30752.0
857319264,  7, 2,   1508aa,        0, 101925, -104808.0, -75085.0, -133553.0, -49516.0, -66872.0, -89586.0, -111166.0, -142596.0, -69300.0, -101966.0, -82182.0, -95271.0, -62313.0, -69267.0, -129526.0, -153356.0, -99652.0, -30933.0
857319297,  7, 2,   1508aa,        0, 101926, -104808.0, -75085.0, -133372.0, -49516.0, -66962.0, -89405.0, -111166.0, -142866.0, -69210.0, -102237.0, -82272.0, -95452.0, -62222.0, -68542.0, -129166.0, -152636.0, -99924.0, -30298.0
857319330,  7, 2,   1508aa,        0, 101927, -104808.0, -75085.0, -133281.0, -49787.0, -67233.0, -89676.0, -111256.0, -142866.0, -69210.0, -102147.0, -82182.0, -95542.0, -62222.0, -68179.0, -129256.0, -152275.0, -99924.0, -30026.0
857319363,  7, 2,   1508aa,        0, 101928, -104898.0, -75900.0, -133372.0, -50693.0, -67052.0, -90760.0, -111166.0, -143046.0, -69390.0, -102237.0, -82091.0, -95542.0, -62222.0, -68632.0, -129166.0, -152816.0, -99924.0, -30389.0
857319395,  7, 2,   1508aa,        0, 101929, -104808.0, -74904.0, -133191.0, -49878.0, -67233.0, -89857.0, -111256.0, -142866.0, -69390.0, -102147.0, -82001.0, -95271.0, -62131.0, -68360.0, -128986.0, -152996.0, -100196.0, -30843.0
857319428,  7, 2,   1508aa,        0, 101930, -104808.0, -75085.0, -133010.0, -49697.0, -67413.0, -89857.0, -111166.0, -142596.0, -69570.0, -101696.0, -81821.0, -94819.0, -62222.0, -67998.0, -128806.0, -152816.0, -100287.0, -30661.0
857319461,  7, 2,   1508aa,        0, 101931, -104717.0, -75085.0, -133191.0, -49606.0, -67052.0, -89586.0, -111166.0, -142596.0, -69570.0, -101606.0, -81731.0, -94910.0, -62222.0, -68270.0, -128536.0, -152996.0, -100378.0, -30843.0
857319494,  7, 2,   1508aa,        0, 101932, -104808.0, -74543.0, -133372.0, -48973.0, -66872.0, -89134.0, -111166.0, -142686.0, -69480.0, -101786.0, -81821.0, -94910.0, -62131.0, -69086.0, -128716.0, -153806.0, -100287.0, -31387.0
857319526,  7, 2,   1508aa,        0, 101933, -104717.0, -75719.0, -133101.0, -50421.0, -67143.0, -90308.0, -111166.0, -143046.0, -69390.0, -102147.0, -81821.0, -95361.0, -62131.0, -69086.0, -128626.0, -153716.0, -100196.0, -31296.0
857319559,  7, 2,   1508aa,        0, 101934, -104808.0, -74181.0, -132829.0, -48882.0, -67323.0, -88953.0, -111166.0, -143046.0, -69390.0, -102147.0, -81821.0, -95361.0, -62131.0, -68451.0, -128716.0, -152906.0, -100196.0, -30843.0
857319592,  7, 2,   1508aa,        0, 101935, -104808.0, -75628.0, -133101.0, -50149.0, -66962.0, -90037.0, -111166.0, -143137.0, -69210.0, -102417.0, -82091.0, -95542.0, -62131.0, -68270.0, -128806.0, -152726.0, -100015.0, -30480.0
857319625,  7, 2,   1508aa,        0, 101936, -104808.0, -74723.0, -133643.0, -49244.0, -66421.0, -89134.0, -111166.0, -143137.0, -69119.0, -102687.0, -82182.0, -95813.0, -62040.0, -68723.0, -129436.0, -152996.0, -99652.0, -30570.0
857319657,  7, 2,   1508aa,        0, 101937, -104808.0, -75809.0, -133372.0, -50149.0, -66872.0, -90037.0, -111166.0, -142866.0, -69029.0, -102417.0, -82272.0, -95542.0, -62131.0, -68632.0, -129526.0, -152726.0, -99471.0, -30298.0
857319690,  7, 2,   1508aa,        0, 101938, -104717.0, -74904.0, -133372.0, -49606.0, -66962.0, -89495.0, -111166.0, -142596.0, -69119.0, -101876.0, -82272.0, -95271.0, -62131.0, -68632.0, -129256.0, -152636.0, -99743.0, -30208.0
857319723,  7, 2,   1508aa,        0, 101939, -104898.0, -75900.0, -133372.0, -50331.0, -67052.0, -90579.0, -111166.0, -142776.0, -69029.0, -102147.0, -82362.0, -95452.0, -62222.0, -68814.0, -129346.0, -152816.0, -99743.0, -30480.0
857319756,  7, 2,   1508aa,        0, 101940, -104808.0, -75990.0, -133643.0, -50512.0, -66782.0, -90398.0, -111166.0, -143227.0, -69210.0, -102507.0, -82272.0, -95813.0, -62222.0, -69176.0, -129436.0, -153176.0, -99652.0, -30752.0
857319789,  7, 2,   1508aa,        0, 101941, -104808.0, -75538.0, -133553.0, -49697.0, -66872.0, -89857.0, -111166.0, -142776.0, -69390.0, -101966.0, -82091.0, -95271.0, -62313.0, -68542.0, -129166.0, -152816.0, -100015.0, -30480.0
857319821,  7, 2,   1508aa,        0, 101942, -104627.0, -74995.0, -133101.0, -49516.0, -67233.0, -89315.0, -111166.0, -142145.0, -69390.0, -101425.0, -82001.0, -94729.0, -62222.0, -68270.0, -128626.0, -152906.0, -100287.0, -30661.0
857319854,  7, 2,   1508aa,        0, 101943, -104898.0, -75085.0, -133101.0, -49787.0, -67233.0, -90037.0, -111166.0, -142145.0, -69570.0, -101335.0, -81731.0, -94549.0, -62131.0, -68904.0, -128536.0, -153626.0, -100559.0, -31387.0
857319887,  7, 2,   1508aa,        0, 101944, -104808.0, -75085.0, -132920.0, -50149.0, -67323.0, -90037.0, -111166.0, -142596.0, -69480.0, -101876.0, -81821.0, -95090.0, -62131.0, -68723.0, -128626.0, -153716.0, -100287.0, -31478.0
857319920,  7, 2,   1508aa,        0, 101945, -104808.0, -75176.0, -132739.0, -49968.0, -67594.0, -89947.0, -111075.0, -142866.0, -69480.0, -101966.0, -81731.0, -95181.0, -62131.0, -67544.0, -128176.0, -152365.0, -100559.0, -30298.0
857319952,  7, 2,   1508aa,        0, 101946, -104808.0, -75538.0, -132920.0, -50421.0, -67233.0, -90308.0, -111075.0, -142956.0, -69480.0, -102237.0, -81821.0, -95452.0, -62040.0, -66910.0, -128356.0, -151915.0, -100378.0, -29573.0
857319985,  7, 2,   1508aa,        0, 101947, -104898.0, -75628.0, -133281.0, -50240.0, -66962.0, -90398.0, -111075.0, -143407.0, -69300.0, -102868.0, -82001.0, -95903.0, -62040.0, -67726.0, -129076.0, -152816.0, -100015.0, -30208.0
857320018,  7, 2,   1508aa,        0, 101948, -104898.0, -75719.0, -133101.0, -50149.0, -67143.0, -90218.0, -111166.0, -142776.0, -69210.0, -102237.0, -82182.0, -95361.0, -62131.0, -68542.0, -128986.0, -153086.0, -100015.0, -30843.0
857320051,  7, 2,   1508aa,        0, 101949, -104717.0, -75266.0, -133553.0, -49516.0, -66782.0, -89495.0, -111166.0, -142145.0, -69210.0, -101515.0, -82182.0, -94819.0, -62313.0, -69086.0, -129166.0, -153086.0, -99743.0, -30661.0
857320083,  7, 2,   1508aa,        0, 101950, -104808.0, -76352.0, -133643.0, -50512.0, -66782.0, -90669.0, -111075.0, -142686.0, -69119.0, -101966.0, -82452.0, -95361.0, -62313.0, -68904.0, -129526.0, -152636.0, -99562.0, -30389.0
857320116,  7, 2,   1508aa,        0, 101951, -104808.0, -74633.0, -133643.0, -48973.0, -66601.0, -88953.0, -111166.0, -142956.0, -69029.0, -102417.0, -82452.0, -95452.0, -62403.0, -69358.0, -129886.0, -153086.0, -99199.0, -30570.0
857320149,  7, 2,   1508aa,        0, 101952, -104808.0, -75719.0, -133281.0, -49787.0, -67143.0, -89947.0, -111166.0, -142686.0, -69300.0, -102056.0, -82182.0, -95181.0, -62403.0, -69448.0, -129346.0, -153446.0, -99743.0, -31024.0
857320182,  7, 2,   1508aa,        0, 101953, -104627.0, -75538.0, -133462.0, -50240.0, -66872.0, -89947.0, -111166.0, -142686.0, -69210.0, -101876.0, -82272.0, -95271.0, -62222.0, -69086.0, -128986.0, -153086.0, -100015.0, -30933.0
857320214,  7, 2,   1508aa,        0, 101954, -104898.0, -74814.0, -133372.0, -49425.0, -66782.0, -89495.0, -111075.0, -142686.0, -69210.0, -102056.0, -82182.0, -95361.0, -62131.0, -68542.0, -129436.0, -152996.0, -99562.0, -30661.0
857320247,  7, 2,   1508aa,        0, 101955, -104808.0, -74995.0, -132829.0, -49878.0, -67233.0, -89495.0, -111166.0, -142956.0, -69300.0, -102327.0, -82001.0, -95452.0, -62040.0, -67635.0, -128716.0, -152636.0, -100196.0, -30298.0
857320280,  7, 2,   1508aa,        0, 101956, -104808.0, -75538.0, -132739.0, -50059.0, -67413.0, -90218.0, -111075.0, -142956.0, -69480.0, -102327.0, -81731.0, -95361.0, -61950.0, -67726.0, -128086.0, -152906.0, -100740.0, -30570.0
857320313,  7, 2,   1508aa,        0, 101957, -104898.0, -75538.0, -133010.0, -50331.0, -67052.0, -90218.0, -111075.0, -143317.0, -69480.0, -102507.0, -81821.0, -95722.0, -62040.0, -68088.0, -128536.0, -153266.0, -100378.0, -30933.0
857320346,  7, 2,   1508aa,        0, 101958, -104808.0, -76261.0, -132920.0, -50783.0, -67323.0, -90760.0, -111075.0, -143137.0, -69570.0, -102237.0, -81731.0, -95361.0, -62040.0, -68179.0, -128536.0, -152906.0, -100378.0, -30752.0
857320378,  7, 2,   1508aa,        0, 101959, -104717.0, -74633.0, -133281.0, -49425.0, -67052.0, -89315.0, -111166.0, -142506.0, -69570.0, -101606.0, -81731.0, -94819.0, -62222.0, -68360.0, -128446.0, -153086.0, -100378.0, -30752.0
857320411,  7, 2,   1508aa,        0, 101960, -104898.0, -75447.0, -133191.0, -49968.0, -67143.0, -89947.0, -111166.0, -142596.0, -69390.0, -101876.0, -82091.0, -95090.0, -62222.0, -68723.0, -129076.0, -153356.0, -100106.0, -31115.0
857320444,  7, 2,   1508aa,        0, 101961, -104898.0, -75176.0, -133281.0, -49606.0, -66962.0, -89676.0, -111166.0, -142686.0, -69210.0, -102056.0, -82272.0, -95271.0, -62313.0, -69267.0, -129436.0, -153446.0, -99834.0, -31205.0
857320477,  7, 2,   1508aa,        0, 101962, -104808.0, -74995.0, -133643.0, -49606.0, -66782.0, -89495.0, -111166.0, -142596.0, -69210.0, -101786.0, -82272.0, -95090.0, -62222.0, -69086.0, -129436.0, -152996.0, -99652.0, -30661.0
857320509,  7, 2,   1508aa,        0, 101963, -104808.0, -76352.0, -133462.0, -50693.0, -66962.0, -90579.0, -111166.0, -142776.0, -69029.0, -102147.0, -82452.0, -95452.0, -62222.0, -68270.0, -129256.0, -152095.0, -99743.0, -29845.0
857320542,  7, 2,   1508aa,        0, 101964, -104808.0, -75719.0, -133462.0, -50149.0, -66782.0, -90127.0, -111256.0, -142956.0, -69119.0, -102507.0, -82362.0, -95632.0, -62222.0, -68360.0, -129616.0, -152365.0, -99471.0, -29845.0
857320575,  7, 2,   1508aa,        0, 101965, -104808.0, -75628.0, -133462.0, -50149.0, -66782.0, -90127.0, -111075.0, -142776.0, -69119.0, -102327.0, -82272.0, -95542.0, -62131.0, -68542.0, -129256.0, -152906.0, -99652.0, -30298.0
857320608,  7, 2,   1508aa,        0, 101966, -104717.0, -75085.0, -133101.0, -49606.0, -67143.0, -89405.0, -111166.0, -142235.0, -69210.0, -101696.0, -82091.0, -95090.0, -62040.0, -68270.0, -128806.0, -153086.0, -100196.0, -30752.0
857320640,  7, 2,   1508aa,        0, 101967, -104808.0, -74543.0, -133010.0, -49154.0, -67233.0, -89405.0, -111166.0, -142235.0, -69300.0, -101515.0, -81911.0, -94729.0, -62222.0, -68814.0, -128896.0, -153176.0, -99924.0, -30843.0
857320673,  7, 2,   1508aa,        0, 101968, -104808.0, -76171.0, -133191.0, -50693.0, -67052.0, -90579.0, -111075.0, -142686.0, -69390.0, -101876.0, -81821.0, -95090.0, -62131.0, -68995.0, -128716.0, -153446.0, -100015.0, -31024.0
857320706,  7, 2,   1508aa,        0, 101969, -104808.0, -75447.0, -133101.0, -50240.0, -67143.0, -90308.0, -111166.0, -142866.0, -69480.0, -102147.0, -81911.0, -95271.0, -62131.0, -68179.0, -128536.0, -152996.0, -100559.0, -30661.0
857320739,  7, 2,   1508aa,        0, 101970, -104808.0, -74995.0, -133010.0, -49878.0, -67323.0, -89947.0, -111166.0, -143046.0, -69480.0, -102237.0, -82001.0, -95361.0, -62222.0, -67816.0, -129076.0, -152455.0, -99924.0, -30117.0
857320772,  7, 2,   1508aa,        0, 101971, -104808.0, -74723.0, -133010.0, -49335.0, -67323.0, -89315.0, -111166.0, -142686.0, -69480.0, -101786.0, -81911.0, -95000.0, -62222.0, -68360.0, -128986.0, -152906.0, -100015.0, -30661.0
857320804,  7, 2,   1508aa,        0, 101972, -104717.0, -75085.0, -133553.0, -49516.0, -66872.0, -89586.0, -111075.0, -142325.0, -69390.0, -101606.0, -81911.0, -94729.0, -62222.0, -69086.0, -128806.0, -153716.0, -100196.0, -31478.0
857320837,  7, 2,   1508aa,        0, 101973, -104808.0, -75990.0, -133372.0, -50331.0, -67052.0, -90398.0, -111166.0, -142776.0, -69210.0, -102056.0, -82091.0, -95271.0, -62222.0, -69086.0, -129076.0, -153176.0, -99924.0, -30752.0
857320870,  7, 2,   1508aa,        0, 101974, -104808.0, -75990.0, -133281.0, -50512.0, -67052.0, -90398.0, -111166.0, -143046.0, -69300.0, -102507.0, -82182.0, -95632.0, -62222.0, -67998.0, -128986.0, -152275.0, -99924.0, -29845.0
857320903,  7, 2,   1508aa,        0, 101975, -104898.0, -75809.0, -133372.0, -50149.0, -67052.0, -90398.0, -111166.0, -143137.0, -69210.0, -102687.0, -82272.0, -95903.0, -62222.0, -68179.0, -129166.0, -152365.0, -99834.0, -30026.0
