Time, Mask, Bat, Sts1, Sts2, Seq #,T1FX,T1FY,T1FZ,T1TX,T1TY,T1TZ,T2FX,T2FY,T2FZ,T2TX,T2TY,T2TZ,T3FX,T3FY,T3FZ,T3TX,T3TY,T3TZ
863064866,  7, 1,   1504aa,        0, 277267, -111951.0, -92816.0, -132287.0, -70608.0, -60825.0, -104938.0, -121165.0, -150888.0, -53529.0, -131808.0, -90391.0, -120556.0, -60861.0, -96194.0, -125656.0, -195230.0, -109354.0, -76835.0
863064899,  7, 1,   1500aa,        0, 277268, -111951.0, -92816.0, -132377.0, -70608.0, -60825.0, -104938.0, -121255.0, -150979.0, -53619.0, -131898.0, -90210.0, -120647.0, -60771.0, -96103.0, -125476.0, -195230.0, -109354.0, -76926.0
863064932,  7, 1,   1500aa,        0, 277269, -112042.0, -92726.0, -132287.0, -70608.0, -60825.0, -104848.0, -121255.0, -151069.0, -53529.0, -131898.0, -90210.0, -120647.0, -60680.0, -95922.0, -125566.0, -195049.0, -109354.0, -76744.0
863064965,  7, 1,   1500aa,        0, 277270, -111951.0, -92636.0, -132287.0, -70427.0, -60825.0, -104757.0, -121165.0, -150888.0, -53439.0, -131898.0, -90301.0, -120556.0, -60680.0, -96013.0, -125656.0, -194959.0, -109264.0, -76654.0
863064998,  7, 1,   1500aa,        0, 277271, -111951.0, -92636.0, -132377.0, -70517.0, -60825.0, -104848.0, -121165.0, -150888.0, -53349.0, -131898.0, -90391.0, -120647.0, -60861.0, -96285.0, -125746.0, -195049.0, -109173.0, -76654.0
863065030,  7, 1,   1500aa,        0, 277272, -112042.0, -92636.0, -132558.0, -70427.0, -60645.0, -104848.0, -121255.0, -150979.0, -53349.0, -132078.0, -90571.0, -120737.0, -60952.0, -96466.0, -126016.0, -195049.0, -108992.0, -76744.0
863065063,  7, 1,   1500aa,        0, 277273, -111951.0, -92636.0, -132558.0, -70336.0, -60645.0, -104667.0, -121165.0, -150888.0, -53259.0, -131988.0, -90481.0, -120737.0, -60861.0, -96466.0, -126106.0, -194869.0, -108810.0, -76563.0
863065096,  7, 1,   1500aa,        0, 277274, -112042.0, -92636.0, -132558.0, -70336.0, -60645.0, -104667.0, -121165.0, -150888.0, -53259.0, -131988.0, -90661.0, -120737.0, -60861.0, -96375.0, -126196.0, -194689.0, -108810.0, -76381.0
863065129,  7, 1,   1500aa,        0, 277275, -111951.0, -92816.0, -132648.0, -70517.0, -60645.0, -104757.0, -121165.0, -150888.0, -53259.0, -131988.0, -90661.0, -120737.0, -60861.0, -96466.0, -126196.0, -194869.0, -108810.0, -76563.0
863065161,  7, 1,   1500aa,        0, 277276, -111951.0, -92816.0, -132558.0, -70427.0, -60645.0, -104757.0, -121255.0, -150979.0, -53349.0, -132078.0, -90481.0, -120737.0, -60861.0, -96466.0, -126106.0, -194959.0, -108901.0, -76563.0
863065194,  7, 1,   1500aa,        0, 277277, -111951.0, -92726.0, -132558.0, -70427.0, -60645.0, -104757.0, -121255.0, -150979.0, -53439.0, -131988.0, -90481.0, -120737.0, -60861.0, -96285.0, -125926.0, -194869.0, -108992.0, -76563.0
863065227,  7, 1,   1500aa,        0, 277278, -112042.0, -92002.0, -132468.0, -69793.0, -60735.0, -104035.0, -121255.0, -150888.0, -53349.0, -131898.0, -90391.0, -120556.0, -60861.0, -96285.0, -125926.0, -195049.0, -108992.0, -76744.0
863065260,  7, 1,   1500aa,        0, 277279, -112042.0, -92907.0, -132287.0, -70698.0, -60825.0, -105028.0, -121255.0, -150979.0, -53439.0, -131898.0, -90301.0, -120647.0, -60771.0, -96194.0, -125746.0, -195230.0, -109173.0, -76835.0
863065292,  7, 1,   1500aa,        0, 277280, -111951.0, -92726.0, -132377.0, -70698.0, -60825.0, -105028.0, -121255.0, -151069.0, -53529.0, -131988.0, -90301.0, -120647.0, -60861.0, -96194.0, -125656.0, -195140.0, -109354.0, -76835.0
863065325,  7, 1,   1500aa,        0, 277281, -111951.0, -92726.0, -132287.0, -70608.0, -60825.0, -104848.0, -121165.0, -150979.0, -53529.0, -131898.0, -90301.0, -120556.0, -60861.0, -95922.0, -125566.0, -194959.0, -109354.0, -76654.0
863065358,  7, 1,   1500aa,        0, 277282, -112042.0, -92545.0, -132377.0, -70517.0, -60825.0, -104757.0, -121165.0, -150888.0, -53439.0, -131898.0, -90391.0, -120647.0, -60861.0, -95922.0, -125656.0, -194869.0, -109354.0, -76654.0
863065391,  7, 1,   1500aa,        0, 277283, -112042.0, -92907.0, -132377.0, -70608.0, -60825.0, -104848.0, -121255.0, -150888.0, -53529.0, -131898.0, -90391.0, -120647.0, -60952.0, -96466.0, -125836.0, -195230.0, -109264.0, -76926.0
863065424,  7, 1,   1500aa,        0, 277284, -112042.0, -92545.0, -132468.0, -70427.0, -60735.0, -104757.0, -121165.0, -150979.0, -53349.0, -131988.0, -90481.0, -120737.0, -60952.0, -96466.0, -126016.0, -195140.0, -109082.0, -76835.0
863065456,  7, 1,   1500aa,        0, 277285, -112042.0, -92545.0, -132468.0, -70246.0, -60735.0, -104577.0, -121255.0, -150888.0, -53259.0, -131988.0, -90571.0, -120737.0, -60861.0, -96285.0, -126016.0, -194869.0, -108810.0, -76472.0
863065489,  7, 1,   1500aa,        0, 277286, -111951.0, -92636.0, -132558.0, -70336.0, -60555.0, -104667.0, -121165.0, -150888.0, -53349.0, -131898.0, -90481.0, -120647.0, -60861.0, -96194.0, -126016.0, -194779.0, -108810.0, -76381.0
863065522,  7, 1,   1500aa,        0, 277287, -111951.0, -92816.0, -132558.0, -70608.0, -60555.0, -104938.0, -121165.0, -150979.0, -53259.0, -132078.0, -90571.0, -120737.0, -60861.0, -96375.0, -126016.0, -195049.0, -108810.0, -76654.0
863065555,  7, 1,   1500aa,        0, 277288, -111951.0, -92816.0, -132468.0, -70608.0, -60645.0, -104848.0, -121165.0, -151069.0, -53349.0, -132078.0, -90481.0, -120827.0, -60861.0, -96375.0, -126016.0, -195049.0, -108901.0, -76654.0
863065587,  7, 1,   1500aa,        0, 277289, -112042.0, -92636.0, -132468.0, -70336.0, -60735.0, -104667.0, -121165.0, -150888.0, -53349.0, -131898.0, -90481.0, -120647.0, -60861.0, -96285.0, -126016.0, -194869.0, -108901.0, -76472.0
863065620,  7, 1,   1500aa,        0, 277290, -111951.0, -92636.0, -132468.0, -70336.0, -60735.0, -104667.0, -121255.0, -150888.0, -53439.0, -131808.0, -90481.0, -120556.0, -60861.0, -96194.0, -125926.0, -194779.0, -108992.0, -76472.0
863065653,  7, 1,   1500aa,        0, 277291, -112042.0, -92726.0, -132468.0, -70517.0, -60825.0, -104848.0, -121255.0, -150888.0, -53439.0, -131898.0, -90481.0, -120647.0, -60861.0, -96466.0, -125836.0, -195049.0, -109173.0, -76744.0
863065686,  7, 1,   1500aa,        0, 277292, -112042.0, -92816.0, -132468.0, -70608.0, -60825.0, -104848.0, -121255.0, -150979.0, -53529.0, -131988.0, -90481.0, -120737.0, -60952.0, -96375.0, -125836.0, -195049.0, -109173.0, -76835.0
863065718,  7, 1,   1500aa,        0, 277293, -111951.0, -92636.0, -132377.0, -70336.0, -60825.0, -104757.0, -121255.0, -150888.0, -53529.0, -131988.0, -90391.0, -120647.0, -60861.0, -96103.0, -125746.0, -194959.0, -109264.0, -76744.0
863065751,  7, 1,   1500aa,        0, 277294, -112042.0, -92636.0, -132377.0, -70427.0, -60825.0, -104667.0, -121165.0, -150798.0, -53439.0, -131898.0, -90391.0, -120647.0, -60861.0, -95922.0, -125656.0, -194869.0, -109264.0, -76563.0
863065784,  7, 1,   1500aa,        0, 277295, -112042.0, -92726.0, -132287.0, -70608.0, -60825.0, -104938.0, -121165.0, -150979.0, -53529.0, -131898.0, -90391.0, -120647.0, -60861.0, -96103.0, -125566.0, -195140.0, -109264.0, -76835.0
863065817,  7, 1,   1500aa,        0, 277296, -111951.0, -92816.0, -132287.0, -70608.0, -60825.0, -104848.0, -121165.0, -150979.0, -53439.0, -131988.0, -90301.0, -120647.0, -60771.0, -96194.0, -125656.0, -195140.0, -109264.0, -76926.0
863065850,  7, 1,   1500aa,        0, 277297, -111951.0, -92636.0, -132287.0, -70517.0, -60825.0, -104757.0, -121165.0, -150979.0, -53439.0, -131988.0, -90210.0, -120556.0, -60771.0, -96103.0, -125656.0, -194959.0, -109173.0, -76654.0
863065882,  7, 1,   1500aa,        0, 277298, -111951.0, -92636.0, -132377.0, -70427.0, -60735.0, -104757.0, -121255.0, -150888.0, -53439.0, -131898.0, -90210.0, -120556.0, -60680.0, -96013.0, -125746.0, -194779.0, -109173.0, -76563.0
863065915,  7, 1,   1500aa,        0, 277299, -111951.0, -92726.0, -132468.0, -70427.0, -60735.0, -104848.0, -121255.0, -150979.0, -53349.0, -131898.0, -90301.0, -120737.0, -60771.0, -96285.0, -125926.0, -194959.0, -108992.0, -76563.0
863065948,  7, 1,   1500aa,        0, 277300, -111951.0, -92816.0, -132558.0, -70517.0, -60645.0, -104848.0, -121255.0, -151069.0, -53349.0, -132078.0, -90481.0, -120737.0, -60771.0, -96466.0, -126106.0, -194869.0, -108901.0, -76563.0
863065981,  7, 1,   1500aa,        0, 277301, -111951.0, -92726.0, -132648.0, -70427.0, -60645.0, -104667.0, -121255.0, -150979.0, -53259.0, -132078.0, -90571.0, -120737.0, -60861.0, -96375.0, -126196.0, -194689.0, -108901.0, -76472.0
863066013,  7, 1,   1500aa,        0, 277302, -112042.0, -92455.0, -132558.0, -70246.0, -60735.0, -104487.0, -121255.0, -150979.0, -53259.0, -131988.0, -90661.0, -120737.0, -60771.0, -96194.0, -126196.0, -194599.0, -108901.0, -76291.0
863066046,  7, 1,   1500aa,        0, 277303, -111951.0, -92636.0, -132648.0, -70427.0, -60555.0, -104667.0, -121345.0, -150979.0, -53259.0, -131988.0, -90571.0, -120827.0, -60861.0, -96466.0, -126106.0, -194959.0, -108901.0, -76472.0
863066079,  7, 1,   1500aa,        0, 277304, -111951.0, -92907.0, -132558.0, -70608.0, -60825.0, -104938.0, -121165.0, -150979.0, -53349.0, -131988.0, -90481.0, -120737.0, -60861.0, -96466.0, -126016.0, -195140.0, -108992.0, -76744.0
863066112,  7, 1,   1500aa,        0, 277305, -111861.0, -92455.0, -132287.0, -70336.0, -60916.0, -104577.0, -121255.0, -151069.0, -53439.0, -131988.0, -90301.0, -120647.0, -60861.0, -95922.0, -125836.0, -194779.0, -109082.0, -76563.0
863066144,  7, 1,   1500aa,        0, 277306, -111951.0, -92455.0, -132196.0, -70427.0, -60916.0, -104848.0, -121255.0, -150888.0, -53529.0, -131808.0, -90210.0, -120466.0, -60771.0, -95741.0, -125476.0, -194869.0, -109264.0, -76563.0
863066177,  7, 1,   1500aa,        0, 277307, -111951.0, -92816.0, -132196.0, -70608.0, -60916.0, -104938.0, -121255.0, -150888.0, -53529.0, -131898.0, -90120.0, -120556.0, -60771.0, -96103.0, -125386.0, -195230.0, -109354.0, -76926.0
863066210,  7, 1,   1500aa,        0, 277308, -111951.0, -92907.0, -132196.0, -70698.0, -60825.0, -105028.0, -121165.0, -150979.0, -53529.0, -131988.0, -90210.0, -120647.0, -60771.0, -96285.0, -125476.0, -195320.0, -109354.0, -76926.0
863066243,  7, 1,   1500aa,        0, 277309, -112042.0, -92002.0, -132468.0, -69793.0, -60645.0, -104125.0, -121255.0, -150979.0, -53619.0, -131898.0, -90301.0, -120556.0, -60861.0, -96194.0, -125746.0, -195049.0, -109173.0, -76744.0
863066275,  7, 1,   1500aa,        0, 277310, -112042.0, -92907.0, -132468.0, -70517.0, -60825.0, -104938.0, -121255.0, -150979.0, -53439.0, -131988.0, -90571.0, -120737.0, -60861.0, -96103.0, -126016.0, -194779.0, -109082.0, -76472.0
863066308,  7, 1,   1500aa,        0, 277311, -111951.0, -92907.0, -132648.0, -70608.0, -60735.0, -104938.0, -121255.0, -151069.0, -53439.0, -132078.0, -90661.0, -120917.0, -61043.0, -96466.0, -126196.0, -194869.0, -109173.0, -76654.0
863066341,  7, 1,   1500aa,        0, 277312, -112042.0, -92816.0, -132739.0, -70517.0, -60645.0, -104757.0, -121345.0, -150979.0, -53439.0, -132078.0, -90752.0, -120827.0, -61043.0, -96375.0, -126196.0, -194869.0, -109082.0, -76654.0
863066374,  7, 1,   1500aa,        0, 277313, -112042.0, -92545.0, -132558.0, -70336.0, -60735.0, -104667.0, -121255.0, -150888.0, -53349.0, -131988.0, -90752.0, -120827.0, -60952.0, -96285.0, -126196.0, -194689.0, -108992.0, -76472.0
863066407,  7, 1,   1500aa,        0, 277314, -112042.0, -92545.0, -132468.0, -70427.0, -60735.0, -104757.0, -121255.0, -150798.0, -53349.0, -131898.0, -90571.0, -120556.0, -60952.0, -96375.0, -125926.0, -194959.0, -108992.0, -76563.0
863066439,  7, 1,   1500aa,        0, 277315, -111951.0, -92545.0, -132287.0, -70517.0, -60735.0, -104757.0, -121165.0, -150888.0, -53439.0, -131988.0, -90301.0, -120647.0, -60771.0, -96285.0, -125746.0, -195049.0, -108992.0, -76744.0
863066472,  7, 1,   1500aa,        0, 277316, -111951.0, -92726.0, -132106.0, -70517.0, -60735.0, -104848.0, -121165.0, -151069.0, -53439.0, -131988.0, -90210.0, -120647.0, -60680.0, -96013.0, -125476.0, -194959.0, -108992.0, -76563.0
863066505,  7, 1,   1500aa,        0, 277317, -111951.0, -92726.0, -132015.0, -70517.0, -60735.0, -104848.0, -121165.0, -150979.0, -53439.0, -131988.0, -90030.0, -120556.0, -60680.0, -95831.0, -125296.0, -194959.0, -109082.0, -76472.0
863066538,  7, 1,   1500aa,        0, 277318, -111951.0, -92726.0, -132196.0, -70517.0, -60735.0, -104848.0, -121255.0, -150888.0, -53439.0, -131898.0, -90030.0, -120466.0, -60589.0, -95831.0, -125296.0, -194869.0, -109082.0, -76563.0
863066570,  7, 1,   1500aa,        0, 277319, -111951.0, -92907.0, -132287.0, -70517.0, -60735.0, -104848.0, -121255.0, -150979.0, -53439.0, -131988.0, -90210.0, -120647.0, -60771.0, -96194.0, -125566.0, -194959.0, -108992.0, -76563.0
863066603,  7, 1,   1500aa,        0, 277320, -112042.0, -92636.0, -132468.0, -70336.0, -60645.0, -104757.0, -121255.0, -150888.0, -53439.0, -131988.0, -90391.0, -120737.0, -60771.0, -96375.0, -125926.0, -194869.0, -108992.0, -76654.0
863066636,  7, 1,   1500aa,        0, 277321, -111951.0, -92636.0, -132558.0, -70336.0, -60825.0, -104667.0, -121345.0, -150888.0, -53259.0, -131898.0, -90661.0, -120737.0, -60952.0, -96375.0, -126196.0, -194689.0, -108992.0, -76381.0
863066669,  7, 1,   1500aa,        0, 277322, -112042.0, -92636.0, -132829.0, -70427.0, -60735.0, -104757.0, -121345.0, -150888.0, -53349.0, -131898.0, -90752.0, -120737.0, -61043.0, -96466.0, -126376.0, -194779.0, -109082.0, -76563.0
863066701,  7, 1,   1500aa,        0, 277323, -112042.0, -92726.0, -132739.0, -70608.0, -60825.0, -105119.0, -121345.0, -150979.0, -53439.0, -131988.0, -90842.0, -120827.0, -61133.0, -96738.0, -126376.0, -194959.0, -109082.0, -76744.0
863066734,  7, 1,   1500aa,        0, 277324, -112042.0, -92455.0, -132558.0, -70427.0, -61006.0, -104757.0, -121345.0, -151159.0, -53439.0, -132078.0, -90752.0, -120737.0, -61043.0, -96285.0, -126286.0, -194689.0, -109082.0, -76472.0
863066767,  7, 1,   1500aa,        0, 277325, -112042.0, -92455.0, -132468.0, -70336.0, -60916.0, -104848.0, -121255.0, -150888.0, -53529.0, -131898.0, -90391.0, -120556.0, -61043.0, -96013.0, -125926.0, -194689.0, -109264.0, -76563.0
863066800,  7, 1,   1500aa,        0, 277326, -111951.0, -92636.0, -132287.0, -70427.0, -60916.0, -104848.0, -121165.0, -150888.0, -53529.0, -131808.0, -90120.0, -120466.0, -60771.0, -96103.0, -125566.0, -195140.0, -109354.0, -76835.0
863066833,  7, 1,   1500aa,        0, 277327, -111951.0, -92816.0, -132106.0, -70608.0, -60916.0, -105028.0, -121255.0, -151069.0, -53529.0, -131988.0, -90030.0, -120647.0, -60680.0, -96103.0, -125206.0, -195230.0, -109445.0, -77016.0
863066865,  7, 1,   1500aa,        0, 277328, -111951.0, -92636.0, -132106.0, -70517.0, -60825.0, -104757.0, -121165.0, -150979.0, -53529.0, -131988.0, -89850.0, -120556.0, -60589.0, -95831.0, -125206.0, -195049.0, -109354.0, -76835.0
863066898,  7, 1,   1500aa,        0, 277329, -111951.0, -92726.0, -132106.0, -70427.0, -60735.0, -104757.0, -121165.0, -150979.0, -53439.0, -131898.0, -90030.0, -120556.0, -60680.0, -95741.0, -125296.0, -194869.0, -109264.0, -76472.0
863066931,  7, 1,   1504aa,        0, 277330, -111861.0, -92816.0, -132287.0, -70608.0, -60735.0, -104938.0, -121255.0, -150979.0, -53349.0, -132078.0, -90120.0, -120647.0, -60589.0, -96013.0, -125656.0, -194779.0, -109082.0, -76381.0
863066964,  7, 1,   1504aa,        0, 277331, -111951.0, -92907.0, -132468.0, -70698.0, -60735.0, -104938.0, -121255.0, -150979.0, -53349.0, -132169.0, -90391.0, -120827.0, -60680.0, -96466.0, -125926.0, -194959.0, -108901.0, -76563.0
863066996,  7, 1,   1504aa,        0, 277332, -111951.0, -92636.0, -132468.0, -70336.0, -60735.0, -104757.0, -121345.0, -150979.0, -53169.0, -132078.0, -90571.0, -120827.0, -60861.0, -96466.0, -126286.0, -194689.0, -108720.0, -76381.0
863067029,  7, 1,   1504aa,        0, 277333, -111951.0, -92545.0, -132648.0, -70246.0, -60735.0, -104667.0, -121345.0, -150798.0, -53259.0, -131988.0, -90842.0, -120737.0, -60952.0, -96466.0, -126466.0, -194599.0, -108810.0, -76291.0
863067062,  7, 1,   1504aa,        0, 277334, -112042.0, -92636.0, -132739.0, -70246.0, -60735.0, -104667.0, -121345.0, -150888.0, -53349.0, -131988.0, -90752.0, -120737.0, -61043.0, -96647.0, -126466.0, -194779.0, -108810.0, -76472.0
863067095,  7, 1,   1504aa,        0, 277335, -112042.0, -92816.0, -132648.0, -70517.0, -60735.0, -104848.0, -121345.0, -151069.0, -53439.0, -131988.0, -90661.0, -120827.0, -61043.0, -96557.0, -126376.0, -194959.0, -108992.0, -76654.0
863067127,  7, 1,   1504aa,        0, 277336, -112042.0, -92726.0, -132558.0, -70427.0, -60825.0, -104757.0, -121255.0, -151069.0, -53529.0, -132078.0, -90571.0, -120737.0, -60952.0, -96285.0, -126016.0, -194869.0, -109173.0, -76563.0
863067160,  7, 1,   1504aa,        0, 277337, -112042.0, -92636.0, -132468.0, -70517.0, -60916.0, -104757.0, -121255.0, -150888.0, -53619.0, -131808.0, -90301.0, -120556.0, -60952.0, -96013.0, -125746.0, -194779.0, -109264.0, -76563.0
863067193,  7, 1,   1504aa,        0, 277338, -111951.0, -92726.0, -132287.0, -70517.0, -60916.0, -104938.0, -121165.0, -150979.0, -53529.0, -131898.0, -90120.0, -120556.0, -60771.0, -96013.0, -125386.0, -194959.0, -109445.0, -76835.0
863067226,  7, 1,   1504aa,        0, 277339, -111861.0, -92726.0, -132196.0, -70608.0, -60916.0, -104938.0, -121165.0, -151069.0, -53619.0, -131898.0, -90030.0, -120556.0, -60771.0, -95922.0, -125206.0, -195230.0, -109445.0, -76926.0
863067259,  7, 1,   1504aa,        0, 277340, -112042.0, -92636.0, -132106.0, -70517.0, -60916.0, -104848.0, -121165.0, -150979.0, -53529.0, -131898.0, -90030.0, -120556.0, -60680.0, -95831.0, -125116.0, -195140.0, -109445.0, -76835.0
863067291,  7, 1,   1504aa,        0, 277341, -111951.0, -92455.0, -132106.0, -70427.0, -60825.0, -104757.0, -121165.0, -150888.0, -53439.0, -131808.0, -90120.0, -120556.0, -60589.0, -95831.0, -125296.0, -194959.0, -109354.0, -76654.0
863067324,  7, 1,   1504aa,        0, 277342, -111951.0, -92636.0, -132196.0, -70517.0, -60825.0, -104848.0, -121255.0, -150888.0, -53439.0, -131988.0, -90210.0, -120647.0, -60589.0, -95922.0, -125476.0, -194959.0, -109173.0, -76563.0
863067357,  7, 1,   1504aa,        0, 277343, -111951.0, -92816.0, -132287.0, -70608.0, -60735.0, -105028.0, -121255.0, -151069.0, -53349.0, -131988.0, -90391.0, -120737.0, -60680.0, -96285.0, -125746.0, -194869.0, -108992.0, -76472.0
863067390,  7, 1,   1504aa,        0, 277344, -111951.0, -92816.0, -132468.0, -70517.0, -60735.0, -104848.0, -121255.0, -150979.0, -53349.0, -132078.0, -90571.0, -120737.0, -60771.0, -96466.0, -126196.0, -194779.0, -108810.0, -76381.0
863067422,  7, 1,   1504aa,        0, 277345, -111951.0, -92636.0, -132648.0, -70336.0, -60555.0, -104577.0, -121255.0, -150888.0, -53349.0, -131988.0, -90661.0, -120737.0, -60952.0, -96466.0, -126376.0, -194599.0, -108720.0, -76200.0
863067455,  7, 1,   1504aa,        0, 277346, -112042.0, -92726.0, -132829.0, -70246.0, -60555.0, -104577.0, -121345.0, -150888.0, -53169.0, -131988.0, -90842.0, -120827.0, -61043.0, -96647.0, -126466.0, -194599.0, -108629.0, -76291.0
863067488,  7, 1,   1504aa,        0, 277347, -112042.0, -92726.0, -132829.0, -70246.0, -60555.0, -104667.0, -121255.0, -150888.0, -53349.0, -132078.0, -90752.0, -120827.0, -61133.0, -96738.0, -126466.0, -194779.0, -108810.0, -76563.0
863067521,  7, 1,   1504aa,        0, 277348, -112132.0, -92636.0, -132739.0, -70427.0, -60735.0, -104757.0, -121255.0, -150979.0, -53349.0, -131988.0, -90661.0, -120737.0, -61133.0, -96647.0, -126286.0, -194869.0, -108992.0, -76563.0
863067553,  7, 1,   1504aa,        0, 277349, -112042.0, -92545.0, -132468.0, -70427.0, -60825.0, -104848.0, -121255.0, -150888.0, -53439.0, -131988.0, -90481.0, -120647.0, -61043.0, -96194.0, -126016.0, -194779.0, -109173.0, -76563.0
863067586,  7, 1,   1504aa,        0, 277350, -112042.0, -92636.0, -132287.0, -70608.0, -61006.0, -104938.0, -121255.0, -150979.0, -53619.0, -131898.0, -90210.0, -120556.0, -60952.0, -95922.0, -125566.0, -194959.0, -109354.0, -76744.0
863067619,  7, 1,   1504aa,        0, 277351, -111951.0, -92726.0, -132106.0, -70698.0, -61006.0, -105028.0, -121165.0, -151069.0, -53619.0, -131898.0, -90120.0, -120556.0, -60680.0, -95922.0, -125296.0, -195140.0, -109627.0, -76926.0
863067652,  7, 1,   1504aa,        0, 277352, -111861.0, -92545.0, -131925.0, -70789.0, -61096.0, -105028.0, -121165.0, -151069.0, -53619.0, -131898.0, -89940.0, -120466.0, -60589.0, -95741.0, -125116.0, -195140.0, -109627.0, -76926.0
863067685,  7, 1,   1504aa,        0, 277353, -111951.0, -92636.0, -132015.0, -70608.0, -61006.0, -104848.0, -121165.0, -150888.0, -53619.0, -131808.0, -89940.0, -120466.0, -60589.0, -95741.0, -125116.0, -195140.0, -109536.0, -76835.0
863067717,  7, 1,   1504aa,        0, 277354, -111861.0, -92636.0, -132106.0, -70517.0, -60825.0, -104757.0, -121255.0, -150979.0, -53439.0, -131988.0, -90030.0, -120647.0, -60589.0, -95831.0, -125296.0, -194959.0, -109354.0, -76654.0
863067750,  7, 1,   1504aa,        0, 277355, -111861.0, -92816.0, -132377.0, -70517.0, -60645.0, -104848.0, -121255.0, -150979.0, -53349.0, -132078.0, -90210.0, -120647.0, -60589.0, -96194.0, -125656.0, -195049.0, -109082.0, -76654.0
863067783,  7, 1,   1504aa,        0, 277356, -111951.0, -92816.0, -132558.0, -70427.0, -60555.0, -104757.0, -121255.0, -150979.0, -53169.0, -132169.0, -90481.0, -120827.0, -60771.0, -96375.0, -126106.0, -194869.0, -108810.0, -76472.0
863067816,  7, 1,   1504aa,        0, 277357, -111951.0, -92816.0, -132739.0, -70336.0, -60555.0, -104757.0, -121345.0, -150979.0, -53169.0, -132078.0, -90661.0, -120827.0, -60861.0, -96557.0, -126466.0, -194599.0, -108629.0, -76200.0
863067848,  7, 1,   1504aa,        0, 277358, -112042.0, -92726.0, -132829.0, -70336.0, -60555.0, -104667.0, -121345.0, -150888.0, -53169.0, -132078.0, -90842.0, -120827.0, -61043.0, -96647.0, -126646.0, -194509.0, -108538.0, -76200.0
863067881,  7, 1,   1504aa,        0, 277359, -112042.0, -92636.0, -132829.0, -70336.0, -60645.0, -104757.0, -121255.0, -150888.0, -53259.0, -132078.0, -90842.0, -120917.0, -61043.0, -96738.0, -126646.0, -194599.0, -108629.0, -76291.0
863067914,  7, 1,   1504aa,        0, 277360, -112042.0, -92636.0, -132648.0, -70336.0, -60825.0, -104757.0, -121255.0, -150888.0, -53259.0, -131988.0, -90752.0, -120737.0, -61133.0, -96557.0, -126466.0, -194689.0, -108810.0, -76472.0
863067947,  7, 1,   1504aa,        0, 277361, -112042.0, -92545.0, -132468.0, -70427.0, -60916.0, -104848.0, -121255.0, -150888.0, -53439.0, -131898.0, -90571.0, -120647.0, -61043.0, -96285.0, -126106.0, -194779.0, -109082.0, -76472.0
863067979,  7, 1,   1504aa,        0, 277362, -112042.0, -92545.0, -132287.0, -70517.0, -60916.0, -104848.0, -121255.0, -150979.0, -53529.0, -131898.0, -90391.0, -120647.0, -60861.0, -96013.0, -125746.0, -194869.0, -109354.0, -76654.0
863068012,  7, 1,   1504aa,        0, 277363, -111951.0, -92636.0, -132106.0, -70698.0, -61006.0, -104938.0, -121255.0, -151069.0, -53619.0, -131898.0, -90120.0, -120556.0, -60771.0, -95831.0, -125386.0, -195049.0, -109536.0, -76926.0
863068045,  7, 1,   1504aa,        0, 277364, -111951.0, -92726.0, -132015.0, -70698.0, -61006.0, -104938.0, -121255.0, -150979.0, -53709.0, -131898.0, -89940.0, -120556.0, -60680.0, -95741.0, -125116.0, -195230.0, -109627.0, -76926.0
863068078,  7, 1,   1504aa,        0, 277365, -111951.0, -92726.0, -132106.0, -70608.0, -60916.0, -104938.0, -121255.0, -150979.0, -53709.0, -131898.0, -90030.0, -120556.0, -60589.0, -95650.0, -124936.0, -195140.0, -109717.0, -76926.0
863068111,  7, 1,   1504aa,        0, 277366, -111861.0, -92726.0, -132196.0, -70608.0, -60825.0, -104848.0, -121255.0, -150979.0, -53529.0, -131898.0, -90030.0, -120647.0, -60589.0, -95831.0, -125206.0, -195049.0, -109536.0, -76835.0
863068143,  7, 1,   1504aa,        0, 277367, -111951.0, -92816.0, -132287.0, -70517.0, -60735.0, -104757.0, -121255.0, -150979.0, -53529.0, -131898.0, -90120.0, -120647.0, -60680.0, -96103.0, -125476.0, -195049.0, -109264.0, -76744.0
863068176,  7, 1,   1504aa,        0, 277368, -111951.0, -92726.0, -132468.0, -70517.0, -60735.0, -104757.0, -121255.0, -150888.0, -53349.0, -131988.0, -90391.0, -120647.0, -60771.0, -96285.0, -125836.0, -194869.0, -108992.0, -76563.0
863068209,  7, 1,   1504aa,        0, 277369, -112042.0, -92726.0, -132558.0, -70427.0, -60735.0, -104757.0, -121255.0, -150888.0, -53259.0, -131988.0, -90571.0, -120827.0, -60861.0, -96466.0, -126286.0, -194689.0, -108720.0, -76291.0
863068242,  7, 1,   1504aa,        0, 277370, -112042.0, -92636.0, -132739.0, -70336.0, -60645.0, -104757.0, -121255.0, -150979.0, -53259.0, -132078.0, -90842.0, -120827.0, -61043.0, -96557.0, -126466.0, -194509.0, -108538.0, -76200.0
863068274,  7, 1,   1504aa,        0, 277371, -112042.0, -92726.0, -132829.0, -70336.0, -60645.0, -104757.0, -121255.0, -150979.0, -53169.0, -132169.0, -90842.0, -120827.0, -61043.0, -96738.0, -126556.0, -194599.0, -108538.0, -76200.0
